contact_id,flow_group,question_key,llm_question_text,user_answer_raw,user_answer_mapped,user_answer_mapped_by_human,question_ts,answer_ts,response_latency_seconds
572343048,kab,attitude-pre-assessment-3,"And... is it important for you to get an HIV test when you are pregnant? 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-09-22 9:23:09,2025-09-22 9:23:23,15
572343048,kab,attitude-post-assessment-1,"Fantastic! Remember, if you want to skip a question, just type and send `skip`. Let’s go! Do you agree with this statement? *Pregnancy check-ups are a good way to check that you and your unborn baby are healthy.* 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-10-26 6:28:49,2025-10-26 6:29:17,27
572343048,kab,attitude-post-assessment-2,"Is home birth safer than giving birth in a hospital? 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",d,I agree 👍,I agree 👍,2025-10-26 6:29:18,2025-10-26 6:29:46,29
572343048,kab,attitude-post-assessment-3,"And... is it important for you to get an HIV test when you are pregnant? 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-10-26 6:29:47,2025-10-26 6:30:01,14
572343048,kab,behaviour-post-assessment-1,"So far in this pregnancy, how many times have you gone to the clinic for a pregnancy check-up? 🫃🏽",8 times,More than 7,More than 7,2025-10-27 9:10:48,2025-10-27 9:11:16,29
572343048,kab,behaviour-post-assessment-2,"In this pregnancy, have you made any changes to your diet based on information from the health worker? 🫃🏽",No,No,No,2025-10-27 9:11:17,2025-10-27 9:11:27,10
572343048,kab,behaviour-post-assessment-3,Did you know that you should get a tetanus vaccine during your pregnancy? 💜,Yes,Yes,Yes,2025-10-27 9:11:28,2025-10-27 9:11:41,13
572343048,kab,behaviour-post-assessment-4,"Since joining MomConnect, have you drunk any alcohol or smoked at all? 🫃🏽",No,No,No,2025-10-27 9:11:42,2025-10-27 9:11:49,7
572343048,kab,knowledge-post-assessment-1,"When do you think a pregnant woman should get her first pregnancy check-up? 🤰🏽

a. Before 14 weeks
b. At about 16 weeks
c. At about 20 weeks
d. At about 24 weeks
e. At birth
f. I don't know",a,Before 14 weeks,Before 14 weeks,2025-10-27 9:12:01,2025-10-27 9:12:15,14
572343048,kab,knowledge-post-assessment-2,"During your pregnancy, which of these means you need to go to the hospital immediately? 🤰🏽

a. You have contractions that stop when you move
b. Your tummy stays tight, hard and is very painful
c. Your lower back aches all day
d. I don't know",b,Tight painful tummy,Tight painful tummy,2025-10-27 9:12:16,2025-10-27 9:12:32,16
572343048,kab,knowledge-post-assessment-3,"How many pregnancy check-ups should you attend during your pregnancy? 🤰🏽

a. 1 to 4 check-ups
b. 5 to 7 check-ups
c. 8 or more check-ups
d. 0 - None
e. I don't know",c,8 or more check-ups,8 or more check-ups,2025-10-27 9:12:32,2025-10-27 9:16:40,248
572343048,kab,knowledge-post-assessment-4,"Should a baby be breastfed within the first hour of birth? 🤰🏽

a. Yes
b. No
c. I don't know",a,Yes,Yes,2025-10-27 9:16:41,2025-10-27 9:16:51,9
572343048,kab,knowledge-post-assessment-5,"You should get the tetanus vaccine during your pregnancy. *Who does this vaccine protect?* 🤰🏽

a. Pregnant woman only
b. Baby only
c. Mom and baby
d. I don't know",c,Mom and baby,Mom and baby,2025-10-27 9:16:52,2025-10-27 9:17:24,32
572343048,kab,knowledge-post-assessment-6,"Are iron and folic acid supplements good for you and your unborn baby? 🤰🏽

a. Yes
b. No
c. I don't know",a,Yes,Yes,2025-10-27 9:17:25,2025-10-27 9:17:37,12
573232416,kab,behaviour-pre-assessment-1,"So far in this pregnancy, how many times have you gone to the clinic for a pregnancy check-up? 🫃🏽",6 times,6,5 to 7 check-ups,2025-09-25 17:58:44,2025-09-25 17:59:04,19
573232416,kab,behaviour-pre-assessment-2,"In this pregnancy, have you made any changes to your diet based on information from the health worker? 🫃🏽",No,No,No,2025-09-25 17:59:05,2025-09-25 17:59:33,29
573232416,kab,behaviour-pre-assessment-3,Did you know that you should get a tetanus vaccine during your pregnancy? 💜,No,No,No,2025-09-25 17:59:34,2025-09-25 18:00:42,68
573232416,kab,behaviour-pre-assessment-4,"Since becoming pregnant, have you drunk any alcohol or smoked at all? 🫃🏽",No,No,No,2025-09-25 18:00:43,2025-09-25 18:01:23,39
573232416,kab,knowledge-pre-assessment-1,"When do you think a pregnant woman should get her first pregnancy check-up? 🤰🏽

a. Before 14 weeks
b. At about 16 weeks
c. At about 20 weeks
d. At about 24 weeks
e. At birth
f. I don't know",F,Before 14 weeks,I don't know,2025-09-25 18:01:43,2025-09-25 18:02:08,26
573232416,kab,knowledge-pre-assessment-2,"During your pregnancy, which of these means you need to go to the hospital immediately? 🤰🏽

a. You have contractions that stop when you move
b. Your tummy stays tight, hard and is very painful
c. Your lower back aches all day
d. I don't know",B,Contractions stop,Tight painful tummy,2025-09-25 18:02:09,2025-09-25 18:02:51,42
573232416,kab,knowledge-pre-assessment-3,"And what about this one… How many pregnancy check-ups should you go to during your pregnancy? 🤰🏽

a. 1 to 4 check-ups
b. 5 to 7 check-ups
c. 8 or more check-ups
d. 0 - None
e. I don't know",C,1 to 4 check-ups,8 or more check-ups,2025-09-25 18:02:52,2025-09-25 18:03:22,29
573232416,kab,knowledge-pre-assessment-4,"Should a baby be breastfed within the first hour of birth? 🤰🏽

a. Yes
b. No
c. I don't know",A,Yes,Yes,2025-09-25 18:03:23,2025-09-25 18:03:48,26
573232416,kab,knowledge-pre-assessment-5,"You should get the tetanus vaccine during your pregnancy. *Who does this vaccine protect?* 🤰🏽

a. Pregnant woman only
b. Baby only
c. Mom and baby
d. I don't know",C,Mom and baby,Mom and baby,2025-09-25 18:03:49,2025-09-25 18:04:37,47
573232416,kab,knowledge-pre-assessment-6,"Are iron and folic acid supplements good for you and your unborn baby? 🤰🏽

a. Yes
b. No
c. I don't know",A,Yes,Yes,2025-09-25 18:04:37,2025-09-25 18:04:51,14
573232416,kab,attitude-pre-assessment-1,"Fantastic! Remember, if you want to skip a question, just type and send `skip`. Let’s go! Do you agree with this statement? *Pregnancy check-ups are a good way to check that you and your unborn baby are healthy.* 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",E,I strongly disagree 👎👎,I strongly agree 👍👍,2025-09-25 18:05:14,2025-09-25 18:06:05,52
573232416,kab,attitude-pre-assessment-2,"Home birth is safer than giving birth in a hospital. 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",A,I strongly disagree 👎👎,I strongly disagree 👎👎,2025-09-25 18:06:06,2025-09-25 18:07:26,79
573232416,kab,attitude-pre-assessment-3,"Is it important for a pregnant woman to get an HIV test when she is pregnant? 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",E,I strongly disagree 👎👎,I strongly agree 👍👍,2025-09-25 18:07:27,2025-09-25 18:08:00,33
573232416,kab,behaviour-post-assessment-1,"So far in this pregnancy, how many times have you visited the clinic for a pregnancy check-up? 🫃🏽",8 tyms,More than 7,More than 7,2025-10-22 6:12:33,2025-10-22 6:12:57,25
573232416,kab,behaviour-post-assessment-2,"In this pregnancy, have you made any changes to your diet based on information from the health worker? 🫃🏽",No,No,No,2025-10-22 6:12:58,2025-10-22 6:13:20,22
573232416,kab,behaviour-post-assessment-3,Did you know that you should get a tetanus vaccine during your pregnancy? 💜,No,No,No,2025-10-22 6:13:21,2025-10-22 6:13:44,23
573232416,kab,behaviour-post-assessment-4,"Since becoming pregnant, have you drunk any alcohol or smoked at all? 🫃🏽",No,No,No,2025-10-22 6:13:45,2025-10-22 6:13:57,13
574399235,kab,behaviour-pre-assessment-1,"So far in this pregnancy, how many times have you gone to the clinic for a pregnancy check-up? 🫃🏽",3,3,1 to 4 check-ups,2025-09-28 10:39:25,2025-09-28 10:39:49,24
574399235,kab,behaviour-pre-assessment-2,"In this pregnancy, have you made any changes to your diet based on information from the health worker? 🫃🏽",No eating normal food,No,No,2025-09-28 10:39:50,2025-09-28 10:40:35,45
574399235,kab,behaviour-pre-assessment-3,Did you know that you should get a tetanus vaccine during your pregnancy? 💜,No I don't know what's tetanus vaccine,No,No,2025-09-28 10:40:36,2025-09-28 10:41:10,34
574399235,kab,behaviour-pre-assessment-4,"Since becoming pregnant, have you drunk any alcohol or smoked at all? 🫃🏽",No,No,No,2025-09-28 10:41:11,2025-09-28 10:41:22,11
574399235,kab,knowledge-pre-assessment-1,"When should a pregnant woman get her first pregnancy check-up? 🤰🏽

a. Before 14 weeks
b. At about 16 weeks
c. At about 20 weeks
d. At about 24 weeks
e. At birth
f. I don't know",A,Before 14 weeks,Before 14 weeks,2025-09-28 10:42:10,2025-09-28 10:42:37,27
574399235,kab,knowledge-pre-assessment-2,"During your pregnancy, which of these means you need to go to the hospital immediately? 🤰🏽

a. You have contractions that stop when you move
b. Your tummy stays tight, hard and is very painful
c. Your lower back aches all day
d. I don't know",C,Contractions stop,Lower back ache,2025-09-28 10:42:38,2025-09-28 10:43:08,31
574399235,kab,knowledge-pre-assessment-3,"How many pregnancy check-ups should you attend during your pregnancy? 🤰🏽

a. 1 to 4 check-ups
b. 5 to 7 check-ups
c. 8 or more check-ups
d. 0 - None
e. I don't know",B,1 to 4 check-ups,5 to 7 check-ups,2025-09-28 10:43:09,2025-09-28 10:43:41,31
574399235,kab,knowledge-pre-assessment-4,"Should a baby be breastfed within the first hour of birth? 🤰🏽

a. Yes
b. No
c. I don't know",B,No,No,2025-09-28 10:43:42,2025-09-28 10:44:01,18
574399235,kab,knowledge-pre-assessment-5,"You should get the tetanus vaccine during your pregnancy. *Who does this vaccine protect?* 🤰🏽

a. Pregnant woman only
b. Baby only
c. Mom and baby
d. I don't know",C,Mom and baby,Mom and baby,2025-09-28 10:44:02,2025-09-28 10:44:25,23
574399235,kab,knowledge-pre-assessment-6,"Are iron and folic acid supplements good for you and your unborn baby? 🤰🏽

a. Yes
b. No
c. I don't know",A,Yes,Yes,2025-09-28 10:44:26,2025-09-28 10:44:39,12
574399235,kab,attitude-pre-assessment-1,"Fantastic! Remember, if you want to skip a question, just type and send `skip`. Let’s go! Do you agree with this statement? Pregnancy check-ups are a good way to check that you and your unborn baby are healthy. 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",D,I disagree 👎,"I agree 👍
",2025-09-28 10:45:33,2025-09-28 10:46:00,28
574399235,kab,attitude-pre-assessment-2,"Home birth is safer than giving birth in a hospital. 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",A,I strongly disagree 👎👎,I strongly disagree 👎👎,2025-09-28 10:46:01,2025-09-28 10:46:21,19
574399235,kab,attitude-pre-assessment-3,"Is it important for you to get an HIV test when you are pregnant? 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",E,I strongly disagree 👎👎,I strongly agree 👍👍,2025-09-28 10:46:22,2025-09-28 10:46:36,15
574399235,kab,behaviour-post-assessment-1,"So far in this pregnancy, how many times have you gone to the clinic for a pregnancy check-up? 🫃🏽",7,7,5 to 7 check-ups,2025-11-19 5:21:04,2025-11-19 5:21:20,16
574399235,kab,behaviour-post-assessment-2,"In this pregnancy, have you made any changes to your diet based on information from a health worker? 🫃🏽",No,No,No,2025-11-19 5:21:21,2025-11-19 5:21:42,22
574399235,kab,behaviour-post-assessment-3,Did you know you should get a tetanus vaccine during your pregnancy? 💜,Yes,Yes,Yes,2025-11-19 5:21:43,2025-11-19 5:21:58,15
574399235,kab,behaviour-post-assessment-4,"Since becoming pregnant, have you drunk any alcohol or smoked at all? 🫃🏽",No,No,No,2025-11-19 5:21:58,2025-11-19 5:22:09,10
574399235,kab,knowledge-post-assessment-1,"When should a pregnant woman get her first pregnancy check-up? 🤰🏽

a. Before 14 weeks
b. At about 16 weeks
c. At about 20 weeks
d. At about 24 weeks
e. At birth
f. I don't know",A,Before 14 weeks,Before 14 weeks,2025-11-19 5:22:26,2025-11-19 5:22:39,13
574399235,kab,knowledge-post-assessment-2,"During your pregnancy, which of these means you need to go to the hospital immediately? 🤰🏽

a. You have contractions that stop when you move
b. Your tummy stays tight, hard and is very painful
c. Your lower back aches all day
d. I don't know",B,Contractions stop,Tight painful tummy,2025-11-19 5:22:39,2025-11-19 5:23:13,34
574399235,kab,knowledge-post-assessment-3,"How many pregnancy check-ups should you attend during your pregnancy? 🤰🏽

a. 1 to 4 check-ups
b. 5 to 7 check-ups
c. 8 or more check-ups
d. 0 - None
e. I don't know",C,1 to 4 check-ups,1 to 4 check-ups,2025-11-19 5:23:14,2025-11-19 5:23:28,14
574399235,kab,knowledge-post-assessment-4,"Should a baby be breastfed within the first hour of birth? 🤰🏽

a. Yes
b. No
c. I don't know",A,Yes,Yes,2025-11-19 5:23:29,2025-11-19 5:23:40,12
574399235,kab,knowledge-post-assessment-5,"You should get the tetanus vaccine during your pregnancy. *Who does this vaccine protect?* 🤰🏽

a. Pregnant woman only
b. Baby only
c. Mom and baby
d. I don't know",C,Mom and baby,Mom and baby,2025-11-19 5:23:42,2025-11-19 5:23:54,13
574399235,kab,knowledge-post-assessment-6,"Are iron and folic acid supplements good for you and your unborn baby? 🤰🏽

a. Yes
b. No
c. I don't know",A,Yes,Yes,2025-11-19 5:23:55,2025-11-19 5:24:06,11
574399235,kab,attitude-post-assessment-1,"Fantastic! Remember, if you want to skip a question, just type and send `skip`. Let’s go! Do you agree with this statement? Pregnancy check-ups are a good way to check that you and your unborn baby are healthy. 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",E,I strongly disagree 👎👎, I strongly agree 👍👍,2025-11-19 5:24:24,2025-11-19 5:24:41,16
574399235,kab,attitude-post-assessment-2,"Home birth is safer than giving birth in a hospital. 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",A,I strongly disagree 👎👎,I strongly disagree 👎👎,2025-11-19 5:24:42,2025-11-19 5:24:57,15
574399235,kab,attitude-post-assessment-3,"Is it important for you to get an HIV test when you are pregnant? 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",E,I strongly disagree 👎👎,I strongly agree 👍👍,2025-11-19 5:24:58,2025-11-19 5:26:12,75
579045721,kab,behaviour-pre-assessment-1,"So far in this pregnancy, how many times have you gone to the clinic for a pregnancy check-up? 🫃🏽",4,4,1 to 4 check-ups,2025-10-06 9:16:42,2025-10-06 9:21:48,305
579128238,kab,behaviour-pre-assessment-1,"So far in this pregnancy, how many times have you gone to the clinic for a pregnancy check-up? 🫃🏽",Once,1,1 to 4 check-ups,2025-10-06 15:36:52,2025-10-06 15:37:15,24
579128238,kab,behaviour-pre-assessment-2,"In this pregnancy, have you made any changes to your diet based on information from the health worker? 🫃🏽",No,No,No,2025-10-06 15:37:16,2025-10-06 15:37:39,23
579128238,kab,behaviour-pre-assessment-3,Did you know that you should get a tetanus vaccine during your pregnancy? 💜,No,No,No,2025-10-06 15:37:40,2025-10-06 15:38:12,31
579128238,kab,behaviour-pre-assessment-4,"Since becoming pregnant, have you drunk any alcohol or smoked at all? 🫃🏽",No,No,No,2025-10-06 15:38:13,2025-10-06 15:38:28,15
579128238,kab,knowledge-pre-assessment-1,"When do you think a pregnant person should get their first pregnancy check-up? 🤰🏽

a. Before 14 weeks
b. At about 16 weeks
c. At about 20 weeks
d. At about 24 weeks
e. At birth
f. I don't know",a,Before 14 weeks,Before 14 weeks,2025-10-06 15:38:55,2025-10-06 15:39:19,24
579128238,kab,knowledge-pre-assessment-2,"During your pregnancy, which of these means you need to go to the hospital immediately? 🤰🏽

a. You have contractions that stop when you move
b. Your tummy stays tight, hard and is very painful
c. Your lower back aches all day
d. I don't know",b,Tight painful tummy,Tight painful tummy,2025-10-06 15:39:20,2025-10-06 15:39:53,33
579128238,kab,knowledge-pre-assessment-3,"How many pregnancy check-ups should you go to during your pregnancy? 🤰🏽

a. 1 to 4 check-ups
b. 5 to 7 check-ups
c. 8 or more check-ups
d. 0 - None
e. I don't know",b,5 to 7 check-ups,5 to 7 check-ups,2025-10-06 15:39:54,2025-10-06 15:40:31,38
579128238,kab,knowledge-pre-assessment-4,"Should a baby be breastfed within the first hour of birth? 🤰🏽

a. Yes
b. No
c. I don't know",c,I don't know,I don't know,2025-10-06 15:40:32,2025-10-06 15:41:15,42
579128238,kab,knowledge-pre-assessment-5,"You should get the tetanus vaccine during your pregnancy. *Who does this vaccine protect?* 🤰🏽

a. Pregnant woman only
b. Baby only
c. Mom and baby
d. I don't know",c,Mom and baby,Mom and baby,2025-10-06 15:41:15,2025-10-06 15:41:38,23
579128238,kab,knowledge-pre-assessment-6,"Are iron and folic acid supplements good for you and your unborn baby? 🤰🏽

a. Yes
b. No
c. I don't know",a,Yes,Yes,2025-10-06 15:41:39,2025-10-06 15:41:59,19
579128238,kab,attitude-pre-assessment-1,"Pregnancy check-ups are a good way to check that you and your unborn baby are healthy. 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",A,I strongly disagree 👎👎,I strongly disagree 👎👎,2025-10-06 15:42:44,2025-10-06 15:43:03,20
579128238,kab,attitude-pre-assessment-2,"Home birth is safer than giving birth in a hospital. 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",E,I strongly disagree 👎👎,I strongly agree 👍👍,2025-10-06 15:43:04,2025-10-06 15:43:33,29
579128238,kab,attitude-pre-assessment-3,"And... It's important for you to get an HIV test when you are pregnant. 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",E,I strongly disagree 👎👎,I strongly agree 👍👍,2025-10-06 15:43:34,2025-10-06 15:43:38,3
580142766,kab,behaviour-pre-assessment-1,"So far in this pregnancy, how many times have you gone to the clinic for a pregnancy check-up? 🫃🏽",6 times,6,5 to 7 check-ups,2025-10-10 8:44:29,2025-10-10 8:45:35,66
580142766,kab,behaviour-pre-assessment-2,"In this pregnancy, have you made any changes to your diet based on information from the health worker? 🫃🏽",Yes,Yes,Yes,2025-10-10 8:45:36,2025-10-10 8:46:22,46
580142766,kab,behaviour-pre-assessment-3,Did you know that you should get a tetanus vaccine during your pregnancy? 💜,No,No,No,2025-10-10 8:46:23,2025-10-10 8:48:04,102
580142766,kab,behaviour-pre-assessment-4,"Since becoming pregnant, have you drunk any alcohol or smoked at all? 🫃🏽",No,No,No,2025-10-10 8:48:05,2025-10-10 8:48:44,39
580142766,kab,knowledge-pre-assessment-1,"When do you think a pregnant woman should get her first pregnancy check-up? 🤰🏽

a. Before 14 weeks
b. At about 16 weeks
c. At about 20 weeks
d. At about 24 weeks
e. At birth
f. I don't know",a,Before 14 weeks,Before 14 weeks,2025-10-10 8:49:18,2025-10-10 8:49:37,19
580142766,kab,knowledge-pre-assessment-2,"During your pregnancy, which of these means you need to go to the hospital immediately? 🤰🏽

a. You have contractions that stop when you move
b. Your tummy stays tight, hard and is very painful
c. Your lower back aches all day
d. I don't know",c,Lower back ache,Lower back ache,2025-10-10 8:49:38,2025-10-10 8:50:32,53
580142766,kab,knowledge-pre-assessment-3,"How many pregnancy check-ups should you attend during your pregnancy? 🤰🏽

a. 1 to 4 check-ups
b. 5 to 7 check-ups
c. 8 or more check-ups
d. 0 - None
e. I don't know",c,8 or more check-ups,8 or more check-ups,2025-10-10 8:50:33,2025-10-10 8:51:15,43
580142766,kab,knowledge-pre-assessment-4,"Should a baby be breastfed within the first hour of birth? 🤰🏽

a. Yes
b. No
c. I don't know",c,I don't know,I don't know,2025-10-10 8:51:17,2025-10-10 8:52:11,54
580142766,kab,knowledge-pre-assessment-5,"You should get the tetanus vaccine during your pregnancy. *Who does this vaccine protect?* 🤰🏽

a. Pregnant woman only
b. Baby only
c. Mom and baby
d. I don't know",d,I don't know,I don't know,2025-10-10 8:52:11,2025-10-10 8:53:13,62
580142766,kab,knowledge-pre-assessment-6,"Are iron and folic acid supplements recommended for you and your unborn baby? 🤰🏽

a. Yes
b. No
c. I don't know",a,Yes,Yes,2025-10-10 8:53:14,2025-10-10 8:53:34,20
582932532,kab,behaviour-pre-assessment-1,"So far in this pregnancy, how many times have you gone to the clinic for a pregnancy check-up? 🫃🏽",1,1,1 to 4 check-ups,2025-10-14 7:07:53,2025-10-14 7:08:19,25
582932532,kab,behaviour-pre-assessment-2,"In this pregnancy, have you made any changes to your diet based on information from a health worker? 🫃🏽",Yes,Yes,Yes,2025-10-14 7:08:20,2025-10-14 7:08:35,15
582932532,kab,behaviour-pre-assessment-3,Did you know that you should get a tetanus vaccine during your pregnancy? 💜,No,No,No,2025-10-14 7:08:36,2025-10-14 7:08:51,15
582932532,kab,behaviour-pre-assessment-4,"Since becoming pregnant, have you drunk any alcohol or smoked at all? 🫃🏽",Yes,Yes,Yes,2025-10-14 7:08:52,2025-10-14 7:09:08,16
582932532,kab,knowledge-pre-assessment-1,"Great! When do you think a pregnant woman should get her first pregnancy check-up? 🤰🏽

a. Before 14 weeks
b. At about 16 weeks
c. At about 20 weeks
d. At about 24 weeks
e. At birth
f. I don't know",À,Before 14 weeks,Before 14 weeks,2025-10-14 7:09:25,2025-10-14 7:09:40,14
582932532,kab,knowledge-pre-assessment-2,"During your pregnancy, which of these means you need to go to the hospital immediately? 🤰🏽

a. You have contractions that stop when you move
b. Your tummy stays tight, hard and is very painful
c. Your lower back aches all day
d. I don't know",B,Tight painful tummy,Tight painful tummy,2025-10-14 7:09:40,2025-10-14 7:10:03,22
582932532,kab,knowledge-pre-assessment-3,"And what about this one... How many pregnancy check-ups should you go to during your pregnancy? 🤰🏽

a. 1 to 4 check-ups
b. 5 to 7 check-ups
c. 8 or more check-ups
d. 0 - None
e. I don't know",C,1 to 4 check-ups,8 or more check-ups,2025-10-14 7:10:04,2025-10-14 7:10:16,13
582932532,kab,knowledge-pre-assessment-4,"Should a baby be breastfed within the first hour of birth? 🤰🏽

a. Yes
b. No
c. I don't know",A,Yes,Yes,2025-10-14 7:10:17,2025-10-14 7:10:32,15
582932532,kab,knowledge-pre-assessment-5,"You should get the tetanus vaccine during your pregnancy. *Who does this vaccine protect?* 🤰🏽

a. Pregnant woman only
b. Baby only
c. Mom and baby
d. I don't know",C,Mom and baby,Mom and baby,2025-10-14 7:10:33,2025-10-14 7:10:47,13
582932532,kab,knowledge-pre-assessment-6,"Are iron and folic acid supplements good for you and your unborn baby? 🤰🏽

a. Yes
b. No
c. I don't know",A,Yes,Yes,2025-10-14 7:10:48,2025-10-14 7:11:10,23
582932532,kab,attitude-pre-assessment-1,"Fantastic! Remember, if you want to skip a question, just type and send `skip`. Let’s go! Do you agree with this statement? Pregnancy check-ups are a good way to check that you and your unborn baby are healthy. 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",E,I strongly disagree 👎👎,I strongly agree 👍👍,2025-10-14 7:11:35,2025-10-14 7:12:16,41
582932532,kab,attitude-pre-assessment-2,"Home birth is safer than giving birth in a hospital. 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",A,I strongly disagree 👎👎,I strongly disagree 👎👎,2025-10-14 7:12:17,2025-10-14 7:12:36,18
582932532,kab,attitude-pre-assessment-3,"And is it important for you to get an HIV test when you are pregnant? 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",E,I strongly disagree 👎👎,I strongly agree 👍👍,2025-10-14 7:12:37,2025-10-14 7:12:49,12
582932532,kab,behaviour-post-assessment-1,"So far in this pregnancy, how many times have you gone to the clinic for a pregnancy check-up? 🫃🏽",1,1,1 to 4 check-ups,2025-11-17 6:12:23,2025-11-17 6:12:36,14
582932532,kab,behaviour-post-assessment-2,"In this pregnancy, have you made any changes to your diet based on information from a health worker? 🫃🏽",No,No,No,2025-11-17 6:12:37,2025-11-17 6:13:04,26
582932532,kab,behaviour-post-assessment-3,Did you know that you should get a tetanus vaccine during your pregnancy? 💜,No,No,No,2025-11-17 6:13:05,2025-11-17 6:13:25,21
582932532,kab,behaviour-post-assessment-4,"Since joining MomConnect, have you drunk any alcohol or smoked at all? 🫃🏽",No,No,No,2025-11-17 6:13:26,2025-11-17 6:13:39,12
582932532,kab,knowledge-post-assessment-1,"Great! When do you think a pregnant woman should get her first pregnancy check-up? 🤰🏽

a. Before 14 weeks
b. At about 16 weeks
c. At about 20 weeks
d. At about 24 weeks
e. At birth
f. I don't know",Ok a,Before 14 weeks,Before 14 weeks,2025-11-17 6:14:20,2025-11-17 6:14:41,20
582932532,kab,knowledge-post-assessment-2,"During your pregnancy, which of these means you need to go to the hospital immediately? 🤰🏽

a. You have contractions that stop when you move
b. Your tummy stays tight, hard and is very painful
c. Your lower back aches all day
d. I don't know",A,Contractions stop,Contractions stop,2025-11-17 6:14:42,2025-11-17 6:15:12,30
582932532,kab,knowledge-post-assessment-3,"And what about this one... How many pregnancy check-ups should you go to during your pregnancy? 🤰🏽

a. 1 to 4 check-ups
b. 5 to 7 check-ups
c. 8 or more check-ups
d. 0 - None
e. I don't know",C,1 to 4 check-ups,8 or more check-ups,2025-11-17 6:15:13,2025-11-17 6:15:29,17
582932532,kab,knowledge-post-assessment-4,"Should a baby be breastfed within the first hour of birth? 🤰🏽

a. Yes
b. No
c. I don't know",A,Yes,Yes,2025-11-17 6:15:30,2025-11-17 6:15:43,12
582932532,kab,knowledge-post-assessment-5,"You should get the tetanus vaccine during your pregnancy. *Who does this vaccine protect?* 🤰🏽

a. Pregnant woman only
b. Baby only
c. Mom and baby
d. I don't know",C,Mom and baby,Mom and baby,2025-11-17 6:15:44,2025-11-17 6:16:04,20
582932532,kab,knowledge-post-assessment-6,"Are iron and folic acid supplements good for you and your unborn baby? 🤰🏽

a. Yes
b. No
c. I don't know",A,Yes,Yes,2025-11-17 6:16:05,2025-11-17 6:16:18,14
587245880,kab,knowledge-pre-assessment-1,"When do you think a pregnant woman should get her first pregnancy check-up? 🤰🏽

a. Before 14 weeks
b. At about 16 weeks
c. At about 20 weeks
d. At about 24 weeks
e. At birth
f. I don't know",A,Before 14 weeks,Before 14 weeks,2025-10-26 14:24:53,2025-10-26 14:25:46,53
587245880,kab,knowledge-pre-assessment-2,"Thanks. During your pregnancy, which of these means you need to go to the hospital immediately? 🤰🏽

a. You have contractions that stop when you move
b. Your tummy stays tight, hard and is very painful
c. Your lower back aches all day
d. I don't know",B,Contractions stop,Tight painful tummy,2025-10-26 14:25:47,2025-10-26 14:30:03,256
587245880,kab,knowledge-pre-assessment-3,"And what about this one... How many pregnancy check-ups should you go to during your pregnancy? 🤰🏽

a. 1 to 4 check-ups
b. 5 to 7 check-ups
c. 8 or more check-ups
d. 0 - None
e. I don't know",C,1 to 4 check-ups,8 or more check-ups,2025-10-26 14:30:04,2025-10-26 14:30:25,21
